,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,GT,F,T,M0nu,E_parent,E_daughter,GT_HF,F_HF,T_HF,M0nu_HF,E_parent_HF,E_daughter_HF,E_parent_EMAX_4,E_daughter_EMAX_4,GT_EMAX_4,F_EMAX_4,T_EMAX_4,C,M0nu_EMAX_4,E_parent_EMAX_6,E_daughter_EMAX_6,GT_EMAX_6,F_EMAX_6,T_EMAX_6,C_EMAX_6,M0nu_EMAX_6,E_parent_EMAX_8,E_daughter_EMAX_8,GT_EMAX_8,F_EMAX_8,T_EMAX_8,C_EMAX_8,M0nu_EMAX_8,E_parent_EMAX_10,E_daughter_EMAX_10,GT_EMAX_10,F_EMAX_10,T_EMAX_10,C_EMAX_10,M0nu_EMAX_10,sample
27,-0.3432409306345015,-0.3230356738391033,-0.3324738799113298,-0.2705565764558439,2.374632343444077,1.2563477880365006,0.0792965175576505,-1.0740195250260491,0.9695604968276734,0.5993194254950811,-0.8889738535349581,-0.7109243693814343,-0.1786419687036415,-0.7194491423789675,1.161607022558284,1.5601179583829652,0.0919790244535045,-4.335318018993759,-0.8766518851039479,0.8940769059810049,-4.317892998116702,-1082.94187449,-1089.1000211,-2.3150834261391977,-0.397090408985189,0.0700920606721089,-2.642081774452277,-771.52575227,-766.4302327,-772.13616187,-774.6618567600001,-1.779833554557869,-0.4844250134013139,0.1427710277046542,,-2.1214875402545283,-912.74765196,-917.05412812,-3.5361279253963387,-0.8060799277542039,0.5874313765617409,,-3.7547764765888014,-1010.822208,-1016.54455768,-4.041948166355303,-0.8543057776471242,0.7574111787733959,,-4.1388427652290325,-1062.47621715,-1068.62038369,-4.237829924517301,-0.8677729651922541,0.8380808580131026,,-4.267522031696452,55.0
28,-0.341170878270949,-0.3433186382038765,-0.3480059784972217,-0.2115477628806744,2.4465635092943057,1.2525914994486658,0.1610272237299573,-1.0091847728780177,0.8322045517589547,0.526720553555188,-0.7684552631508038,-0.7556941105336239,-0.2239377225104502,-0.4062485382046198,1.0412671084857137,-0.8416898007713696,0.7133368422147623,13.678340162517197,2.2791260513648552,-0.7599423762526203,15.197523837629433,-1041.66435984,-1054.05298761,-6.406919318655875,-0.8098479193640472,0.1365374888851576,-7.080229749134765,-653.74454158,-644.31968168,-626.1451573100001,-627.39170131,15.824530261688526,3.3400284642205955,-0.4993330117960102,,18.66522571411311,-813.71864434,-820.5498528999999,12.896113278137234,2.275300482906895,-0.6401004038506499,,14.53131335719348,-945.47507469,-954.84744417,-13.91331594235802,-2.37275508188029,0.737497535701871,,-15.54857348853644,-1013.57099973,-1025.00781148,-13.881858735588263,-2.330420983599723,0.7570636118271401,,-15.455216107360846,56.0
29,-0.3570090036786045,-0.3522065927150047,-0.351085012498858,-0.2424671535085495,2.6617541831916025,1.3302832359857282,-0.0083066704913428,-1.273892542999097,0.918794470041493,0.2433326266553609,-0.9345451286765716,-0.6980546574315976,-0.4901636858121795,-0.8236787000158621,0.8500501081795375,0.6851219702000308,-0.4485129790034055,-0.1516798511070943,-0.0928192649006845,0.1076690349176022,-0.1368300810901766,-501.96536004,-503.8807213,-0.3152611349322119,-0.0500686350816912,0.0036807887465053,-0.3616489812673978,-132.10691189,-128.40049731,-125.23422355,-117.91695956,0.0613240042202307,0.0065627835885965,-0.0324910313355561,,0.0353957564732711,-295.27973401,-295.20328775,0.4633507034006945,0.152396044294246,-0.1391977020823017,,0.4765490456126388,-403.22349367,-404.69675807,-0.3080378810015146,-0.1346069609476756,0.1341137642243533,,-0.3085310777248369,-470.80014316,-472.67741215,-0.1859909280973062,-0.1029821789028522,0.1127820912814432,,-0.1761910157187152,57.0
30,-0.3308559897616138,-0.3534626910902497,-0.3530154642507873,-0.262223036067436,2.6409465101419065,0.5131163721320409,0.0734812454983888,-1.174973798711715,0.8226552695728656,0.5761447201664142,-0.7661539626651076,-0.7218895330524774,-0.4679953116918288,-0.8491672900524143,1.011244937503791,-0.9216344567788018,-0.3184630439490191,-0.0251460471499709,0.0790540091188543,-0.1699251038164238,-0.1160171418475403,-616.1849217399999,-616.76235143,0.1760506961791695,-0.0128539993601736,-0.0347492787426707,0.1284474180763251,-353.41624564,-348.06196807000003,-374.46640474,-370.45444732,0.0756432129963199,-0.003849511529447,0.0210858439495274,,0.0928795454164002,-489.14140786,-488.82335314,-0.0725396521097721,0.0934283012964831,-0.1567284607971032,,-0.1358398116103921,-563.3287863200001,-563.7955243700001,-0.0438532992866,0.095457470336517,-0.1802672177201238,,-0.1286630466702067,-601.57648038,-602.06462708,-0.0298061609393663,0.0818744067357005,-0.1703172580864994,,-0.1182490122901651,59.0
31,-0.3565299998895633,-0.3379457999325737,-0.3249769004698815,-0.2652262835803191,2.7940609681638446,1.31085936212626,0.0308005069433282,-0.9169097918568146,0.7206557418280266,0.5945470548799048,-0.9129572617817916,-0.7098516550184417,-0.66050195831894,-0.5175554229672459,1.1964579942067153,-1.0731269904518852,-0.2355302819755438,1.5744688525668116,-0.2688548673881137,0.1648865174030075,1.4705005025817053,-430.72490841,-444.12686978,0.065195358908881,-0.0407084939170835,-0.026073480349842,-0.0015866153580445,-79.32162245,-81.59271663,-62.631004180000005,-72.18912940000001,0.9873423938606374,-0.0931458447778275,0.0615689564330887,,0.9557655055158985,-255.93186388,-268.37326313,1.53444415951117,-0.3019857220380561,0.1783336895883191,,1.410792127061433,-357.48461497,-371.25239201,1.7087370599790612,-0.2918443177153256,0.1806084212405307,,1.5975011635042664,-409.81633527,-423.31776894,1.623632257885434,-0.2725074977165186,0.1692377057930562,,1.5203624659619717,61.0
32,-0.3262230694504427,-0.3242878425570172,-0.3214103180428337,-0.2297370385961114,2.229578852729256,1.0505929628607813,0.1164562470425493,-1.1128691683981116,0.5415249223879401,0.2961978968870487,-0.7515467166152359,-0.74604568413706,-0.4727946879626277,-0.4386717166025388,0.9679037448343808,-1.3737665015149445,-0.1295193277064252,-6.972562332348412,-1.9476161988281044,1.0412451997771328,-7.878933331399383,-756.10186141,-780.53458282,1.7861211672651864,0.1621304585095949,0.0534242614017259,2.001675887176507,-230.7483935,-238.34826207,-248.70360821,-253.89787913,5.180154979800246,1.4149730731748216,-0.4976707928180904,,6.097457260156977,-449.39790094,-463.4060881,6.76400040631856,2.029723674414123,-0.982486948558184,,7.8112371321745,-613.2094553,-632.65236137,-6.867151837042802,-2.050805734186777,1.0611603228080533,,-7.856797248421525,-712.32249012,-734.8959446700001,-6.955305004683491,-1.9878682214682828,1.0526331157804547,,-7.89054011037132,64.0
33,-0.3553640403358712,-0.34897939513259,-0.3418023147435601,-0.2229780156124866,2.430653177454412,1.1504117673161856,-0.0005750240089596,-1.1479207929948283,0.6770478979890562,0.3933557992873193,-0.7015826049495795,-0.7349341042669555,-0.2725824781976428,-0.4273450885342146,0.8753934417038925,0.755461334541246,0.653381239133149,9.201921025975103,1.6858713437112385,-1.045110961970007,9.842681407716334,-1112.60242853,-1136.48258118,3.457054674796129,0.4020109698312741,-0.0574382143187218,3.8016274303086814,-676.66720037,-679.52852837,-657.83856656,-668.17253735,7.125365184501783,1.4678957884681656,-0.3296350379190589,,8.26362593505089,-855.5795872,-871.5458844,-9.04719562458536,-1.7715403145490058,0.8254507868739458,,-9.99328515226042,-1000.24979527,-1020.29849495,-9.427285245566551,-1.7797520354739502,0.991012568921286,,-10.216024712119216,-1079.55249638,-1102.21316387,-9.361522825924704,-1.7339786514844937,1.03281431021242,,-10.062687167196778,67.0
34,-0.3319714709931611,-0.3252467981138469,-0.3457619502674915,-0.2435607926263434,2.5333606695067137,0.4568220944975504,0.1805855898799197,-0.8988238002275233,0.9453558808975904,0.2807225115634654,-0.8627199907611255,-0.7023776313100664,-0.4255554408350398,-0.5260947377813388,0.9381615788383928,-0.8607539542220726,0.5421932689431082,-5.584485766380165,-1.21070900541933,0.9261694617469778,-5.869025310052516,-821.9050547100001,-828.17520606,1.4378151293075423,0.2395102802634896,-0.0054118250958918,1.67191358447514,-407.46612056,-400.5746494,-434.16553018,-434.7562409,3.972078261342857,1.031587436614795,-0.2811654052347346,,4.722500292722918,-599.39658796,-602.46818781,5.899663787633713,1.4188227338987054,-0.7875655730517821,,6.530920948480637,-724.1119621299999,-728.9994673399999,5.866434815494447,1.335315437557011,-0.8954281390342914,,6.306322114017167,-793.24707207,-799.06436288,5.6982141298634765,1.2555279851132837,-0.9157666052496556,,6.037975509727104,68.0
35,-0.3342827745997165,-0.3356754552045098,-0.3334823114743873,-0.256921744616913,2.281953682861291,1.0208883475381578,-0.0648993234023904,-1.200679533114594,0.9937020363841118,0.4937498764168363,-0.6948436352305885,-0.7084326872777463,-0.6014070646531023,-1.0227287042294668,1.1993652479233077,0.2133454934177854,0.5371632742576822,4.594045839711858,0.970917335525896,-0.4556861063511362,5.109277068886618,-347.01856881,-351.49488644,-0.8317770955926553,-0.113195064432279,-0.0676070912570744,-1.0125792512820089,-63.24384765,-62.47430444,-71.30417307,-71.18496667000001,-5.1960205772628205,-0.9563618793311864,0.481083677731434,,-5.671298778862573,-220.21074535,-223.91704107,5.787640323227679,1.1956207183078549,-0.5628942334796334,,6.420366808055901,-295.58992633,-300.21810045,5.263459627533142,1.1042046104132754,-0.5213072217666487,,5.846357016179769,-332.99559320000003,-337.49726879,-4.791072565445598,-1.0055264864740536,0.4748594109875562,,-5.321739640932095,69.0
36,-0.3510951709768077,-0.3340489422657128,-0.3531790737162967,-0.2607160238291033,2.27494605399563,1.2228735002402449,0.0719387976943462,-1.0689205778964548,0.5045747118555785,0.3718109438605719,-0.81227038383923,-0.7228062566453296,-0.5827829239849202,-0.665230919960951,1.031266906207041,0.3293119601080245,0.008642735248547,6.293876358602474,2.421655590537604,-1.309122077526729,7.406409871613349,-1111.07660492,-1144.60344134,1.7559080265860711,0.2468581014205911,0.016442494521701,2.0192086225283634,-489.90012925,-494.14581410000005,-469.87505905,-474.1746781,4.220985510713374,1.6424889267724458,-0.5174693728628268,,5.346005064622992,-709.27210444,-725.65856732,4.873579379784462,2.2291959544135387,-1.0601134273236106,,6.04266190687439,-916.70394268,-941.81316626,5.412256166436248,2.3519834087880773,-1.2187381636810573,,6.545501411543268,-1047.45895447,-1077.8270029,-5.970765628982093,-2.3852799730325334,1.2712590161719832,,-7.084786585842643,71.0
37,-0.3541529172974721,-0.3366985253744193,-0.3508448337574905,-0.2323164475439602,2.499140810460198,0.9738524321020664,0.0765526992983222,-1.3060075744863695,0.8629918089502069,0.610246818874308,-0.733684195184996,-0.7144534353762557,-0.1718457990012224,-0.5353685677992993,1.06299832596773,1.204680284328427,0.0332321764547391,3.8775050123468175,0.8398692470802831,-0.5564139583583091,4.160960301068792,-850.47512225,-851.4661885500001,1.103871485260119,0.1958350962151082,0.0518893178045394,1.3515958992797668,-617.48282633,-612.98213653,-625.97650939,-626.54505413,3.062527521703365,0.7342497634352684,-0.1622935852874342,,3.6344836998512,-730.80157899,-731.11719878,-3.893184823794897,-0.8793302829097733,0.4155094884184623,,-4.357005618286208,-801.3845108,-802.45064214,-3.929010586129344,-0.8645049200763693,0.4950087897397416,,-4.298506716465972,-837.20118259,-838.2632648,3.8787713142477314,0.8434681052874268,-0.5292767304425852,,4.192962689092573,75.0
38,-0.3243798267521397,-0.3455505587020052,-0.3358184907445189,-0.2128108084143894,2.5912388070905203,0.7620060941360979,-0.0205711595551819,-1.1505634640925877,0.8788005852701597,0.5916817958757348,-0.9602141238691824,-0.7535050302422615,-0.3974144223664852,-0.5560764487053707,1.102262882593483,0.4314092165349363,0.3906083944504533,-1.5737329912334814,-0.1273766414521264,0.2821090660083364,-1.4190005666772714,-468.25877190000006,-463.80824784,0.4064160995031734,0.0277197813410569,0.0283723479952136,0.462508228839444,-222.30124512,-213.98557011,-247.34187918,-239.65502671,1.1699179435125804,0.1132563486514467,-0.0868928908855597,,1.1962814012784675,-345.54242577,-340.85569213,1.6899932076642514,0.1481457908218161,-0.2429420361171601,,1.5951969623689073,-415.29723564000005,-410.89108487,-1.648138303621999,-0.1392474476832067,0.2663553280897005,,-1.521030423215505,-453.09804224,-448.62947123,-1.5938972501572004,-0.1302753870005478,0.2741802559282675,,-1.4499923812294806,77.0
39,-0.3372596925412783,-0.3396684697178491,-0.3376751724149602,-0.2097477291423646,2.505085147842797,1.0967324671883003,0.0980595792865134,-1.1919022247261637,0.8994948411882713,0.4426329304497371,-0.8966376619561762,-0.740457964540088,-0.2691865814394312,-0.8166136288875177,0.9747124791097418,-0.7371743608561672,0.0861361531177213,-2.179729531608646,-0.3459980592488123,0.2783888212738321,-2.247338769583626,-486.85790558,-484.1659024000001,-1.3911639169954015,-0.1415453023074373,-0.0413281900964175,-1.5740374093992564,-215.37465568,-208.06850317,-239.94723216,-231.79648193000003,2.433941239039005,0.349598680161184,-0.1437167646351728,,2.639823154565016,-345.66796934,-342.18301723,-2.852080355642209,-0.4435286458036574,0.286209726625849,,-3.0093992748200176,-422.21748391,-419.40087882,2.497982759919578,0.3952673353984921,-0.2835394095525511,,2.609710685765519,-467.27101848,-464.50127017,2.267802732907702,0.3584324341591587,-0.2763834073249592,,2.349851759741902,83.0
40,-0.3452965476365052,-0.3263882397693696,-0.3373270964473737,-0.2671816230581495,2.197708705687826,1.459562171959771,0.0552528315838415,-0.9138003861885418,0.5964286512031353,0.3148274267635026,-0.906968006345479,-0.7494725120923822,-0.2547419464533549,-1.0106199763477577,1.130108484370569,1.3868025530498247,-0.3012888867825507,3.3833585429807744,0.8439308492272987,-1.0555116900892252,3.171777702118848,-1147.94346935,-1163.34291476,1.6773134972052532,0.2587628010151054,-0.086547140012695,1.849529158207664,-602.51715963,-597.91044957,-627.9091983200001,-628.5285313300001,2.54122201132258,0.8780956706944935,-0.5220899815445181,,2.8972277004725555,-832.76359057,-840.9110951800001,-3.0275379510164826,-0.9275461853614496,0.9146365427379368,,-3.0404475936399957,-1002.98601702,-1015.49434037,-3.1958472175591024,-0.8982843118914966,1.0047007016201064,,-3.0894308278304923,-1103.76712884,-1118.20155459,-3.341464907527337,-0.868726248770998,1.042781992529204,,-3.1674091637691317,86.0
41,-0.3221123390359522,-0.3447502722530102,-0.3227812494787719,-0.2477741154710114,2.243558756885109,1.2701451256200085,0.0376039661161711,-0.9216500857894628,0.8286812073029932,0.3222931780238516,-0.8281475627716265,-0.7288407778506029,-0.2933718674529689,-0.7736722187802902,0.8418443127007169,-1.1236097478734508,0.4970598619293545,9.597255788091308,1.0667459960233303,-1.0762248148422464,9.587776969272392,-1174.03528272,-1198.52356735,-2.211089556413408,-0.1241932432609404,0.1473678473795866,-2.187914952294762,-697.82749167,-698.0309820499999,-629.39527613,-633.63680083,-6.0595424624521455,-1.2006263800077197,0.4249432811690158,,-6.835225561290849,-852.91499342,-866.67691146,-7.382689278981069,-0.8400152833944683,0.7804320934219322,,-7.442272468953606,-1028.99600396,-1048.06818983,8.910390957565614,0.9755482689838658,-0.974197626421611,,8.911741600127868,-1129.08462022,-1151.76219873,-9.502082629478188,-1.051815559236276,1.0519651326657848,,-9.50193305604868,93.0
42,-0.3421705176788571,-0.342184439237879,-0.3381972962398767,-0.2265928508217241,2.300736263248157,1.2889197254142195,0.0128571175381115,-1.040699840356175,0.7767489968749214,0.5665829769709967,-0.991724098146743,-0.7444819113860214,-0.3445863610602953,-0.8076042803898363,1.0702631250151122,-1.2781273892505194,0.1846189835918172,-13.263273348240125,-2.015403548121017,0.9077941234867308,-14.370882772874412,-1023.23396742,-1035.76587551,1.6172279944479464,0.1579390851188946,0.0043273946498208,1.7794944742166618,-681.43164368,-674.45092816,-572.1379425499999,-569.88019635,-7.715029636014264,-1.416752803875169,0.3118945193508884,,-8.819887920538545,-767.15664905,-770.6810311,-9.71342326084316,-1.589442429105156,0.6491690930682843,,-10.653696596880032,-911.85588318,-919.79071451,-12.29708317354678,-1.9333348244033628,0.7799374438801628,,-13.450480554069978,-988.27442703,-999.29625681,-13.16084875437089,-2.023443087681557,0.873338895855645,,-14.310952946196805,94.0
43,-0.3368117736222604,-0.3528773333325934,-0.3198873235396882,-0.2283813560492456,2.471745007610997,1.3421739024158648,0.0510584972379179,-1.1029093866524249,0.616299673002555,0.3623292552195325,-0.754048872255237,-0.699916772617455,-0.6972293778038527,-0.4009843085185863,0.9842726607999776,-1.4849233384431422,0.0765662891965811,-1.330745594957106,-0.5987995497239865,0.3671889361132978,-1.562356208567795,-331.28591987000004,-344.82411183,0.6343526334607931,0.0636021484624769,0.0582157061561042,0.7561704880793743,80.71561242,79.51469335,97.55520458,89.0032653,-2.1219365551517413,-0.3895908940242842,0.3592329287515794,,-2.152294520424446,-121.62720635,-133.33559708,2.677674400628123,0.7122623039882844,-0.5233152607839808,,2.8666214438324262,-242.37294852,-255.98111262,-1.8782450744667647,-0.6946861328581749,0.4664559292703388,,-2.1064752780546008,-305.76597438,-319.41190632,-1.444634789225917,-0.6201800648159924,0.3989491317762124,,-1.665865722265697,97.0
